event,event_date,venue,discipline,athlete,fis_code,podium_rank,metric,Qualification,Final 1,Deciding Final
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Men's Moguls,HIRAYAMA Shota,2531908,3,jump_1_judge_7_score,6.7,7.7,7.8
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Men's Moguls,HIRAYAMA Shota,2531908,3,jump_2_judge_6_score,7.7,9.0,8.4
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Men's Moguls,HIRAYAMA Shota,2531908,3,jump_2_judge_7_score,7.0,9.0,8.3
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,ANTHONY Jakara,2530720,1,run_score,80.04,81.59,81.17
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,ANTHONY Jakara,2530720,1,air_total,14.45,16.72,16.68
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,ANTHONY Jakara,2530720,1,turns_total,48.8,48.3,49.0
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,ANTHONY Jakara,2530720,1,time_points,16.79,16.57,15.49
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_degree_diff,1.11,1.11,1.11
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_degree_diff,0.81,0.92,0.92
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_judge_6_score,7.2,8.2,7.8
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_1_judge_7_score,7.4,8.1,8.1
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_judge_6_score,7.9,8.6,8.5
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,ANTHONY Jakara,2530720,1,jump_2_judge_7_score,7.8,8.1,8.6
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,LEMLEY Elizabeth,2537762,2,run_score,75.84,75.62,78.12
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,LEMLEY Elizabeth,2537762,2,air_total,15.12,14.65,15.15
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,LEMLEY Elizabeth,2537762,2,turns_total,45.1,47.1,47.4
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,LEMLEY Elizabeth,2537762,2,time_points,15.62,13.87,15.57
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,LEMLEY Elizabeth,2537762,2,jump_1_degree_diff,0.92,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,LEMLEY Elizabeth,2537762,2,jump_2_degree_diff,1.11,1.11,1.11
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,LEMLEY Elizabeth,2537762,2,jump_1_judge_6_score,6.4,6.5,6.8
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,LEMLEY Elizabeth,2537762,2,jump_1_judge_7_score,7.2,5.4,6.6
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,LEMLEY Elizabeth,2537762,2,jump_2_judge_6_score,7.9,8.1,7.9
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,LEMLEY Elizabeth,2537762,2,jump_2_judge_7_score,8.1,7.8,7.6
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,GIACCIO Olivia,2532241,3,run_score,76.71,77.14,76.6
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,GIACCIO Olivia,2532241,3,air_total,13.78,14.4,14.51
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,GIACCIO Olivia,2532241,3,turns_total,46.4,45.8,46.5
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,GIACCIO Olivia,2532241,3,time_points,16.53,16.94,15.59
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_1_degree_diff,1.11,1.11,1.11
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_2_degree_diff,0.98,0.98,0.98
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_1_judge_6_score,5.9,6.7,6.8
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_1_judge_7_score,5.8,6.9,6.3
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_2_judge_6_score,7.8,7.0,7.2
FIS FREESTYLE SKI WORLD CUP 2026,2026-01-16,WATERVILLE VALLEY RESORT (USA),Women's Moguls,GIACCIO Olivia,2532241,3,jump_2_judge_7_score,7.1,7.0,7.6
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,GRAHAM Matt,2441426,1,run_score,73.79,75.52,78.42
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,GRAHAM Matt,2441426,1,air_total,13.54,14.39,15.41
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,GRAHAM Matt,2441426,1,turns_total,43.5,44.2,45.5
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,GRAHAM Matt,2441426,1,time_points,16.75,16.93,17.51
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,GRAHAM Matt,2441426,1,jump_1_degree_diff,0.88,0.88,0.88
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,GRAHAM Matt,2441426,1,jump_2_degree_diff,0.88,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,GRAHAM Matt,2441426,1,jump_1_judge_6_score,8.5,8.5,8.3
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,GRAHAM Matt,2441426,1,jump_1_judge_7_score,7.6,7.4,8.0
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,GRAHAM Matt,2441426,1,jump_2_judge_6_score,7.1,7.0,7.6
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,GRAHAM Matt,2441426,1,jump_2_judge_7_score,7.6,7.1,8.1
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,WENDLER Landon,2534140,2,run_score,72.31,77.0,78.21
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,WENDLER Landon,2534140,2,air_total,12.36,15.23,15.53
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,WENDLER Landon,2534140,2,turns_total,42.8,45.6,45.4
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,WENDLER Landon,2534140,2,time_points,17.15,16.17,17.28
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,WENDLER Landon,2534140,2,jump_1_degree_diff,0.88,0.88,0.88
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,WENDLER Landon,2534140,2,jump_2_degree_diff,0.71,1.01,1.01
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,WENDLER Landon,2534140,2,jump_1_judge_6_score,8.2,8.1,8.6
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,WENDLER Landon,2534140,2,jump_1_judge_7_score,7.9,7.6,8.0
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,WENDLER Landon,2534140,2,jump_2_judge_6_score,7.6,8.4,8.0
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,WENDLER Landon,2534140,2,jump_2_judge_7_score,7.3,8.1,8.3
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,HORISHIMA Ikuma,2529645,3,run_score,77.04,76.2,75.63
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,HORISHIMA Ikuma,2529645,3,air_total,14.99,13.73,14.75
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,HORISHIMA Ikuma,2529645,3,turns_total,45.3,44.9,42.3
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,HORISHIMA Ikuma,2529645,3,time_points,16.75,17.57,18.58
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,HORISHIMA Ikuma,2529645,3,jump_1_degree_diff,0.88,0.88,0.88
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,HORISHIMA Ikuma,2529645,3,jump_2_degree_diff,1.05,1.05,1.05
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,HORISHIMA Ikuma,2529645,3,jump_1_judge_6_score,8.0,7.0,8.2
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,HORISHIMA Ikuma,2529645,3,jump_1_judge_7_score,8.3,6.8,8.4
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,HORISHIMA Ikuma,2529645,3,jump_2_judge_6_score,7.6,7.4,7.1
FIS FREESTYLE SKI WORLD CUP 2026,2026-02-28,NANTO-TOYAMA (JPN),Men's Moguls,HORISHIMA Ikuma,2529645,3,jump_2_judge_7_score,7.3,7.2,7.1
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,1,run_score,87.38,89.1,89.82
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,1,air_total,15.92,17.37,18.05
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,1,turns_total,53.1,54.7,53.6
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,1,time_points,18.36,17.03,18.17
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_1_degree_diff,0.88,1.05,1.05
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_2_degree_diff,0.88,1.05,1.05
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_1_judge_6_score,9.8,8.0,9.0
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_1_judge_7_score,9.7,8.4,8.5
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_2_judge_6_score,8.3,8.2,8.7
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,KINGSBURY Mikael,2484937,1,jump_2_judge_7_score,8.4,8.5,8.2
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,GRAHAM Matt,2441426,2,run_score,81.37,85.6,88.9
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,GRAHAM Matt,2441426,2,air_total,12.53,15.71,16.98
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,GRAHAM Matt,2441426,2,turns_total,51.6,52.4,53.0
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,GRAHAM Matt,2441426,2,time_points,17.24,17.49,18.92
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,GRAHAM Matt,2441426,2,jump_1_degree_diff,0.88,1.05,1.05
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,GRAHAM Matt,2441426,2,jump_2_degree_diff,0.88,0.88,0.88
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,GRAHAM Matt,2441426,2,jump_1_judge_6_score,7.0,8.4,9.4
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,GRAHAM Matt,2441426,2,jump_1_judge_7_score,7.1,8.3,9.3
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,GRAHAM Matt,2441426,2,jump_2_judge_6_score,7.1,8.0,8.1
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,GRAHAM Matt,2441426,2,jump_2_judge_7_score,7.3,7.8,8.2
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,WALLBERG Walter,2532001,3,run_score,82.42,88.2,88.52
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,WALLBERG Walter,2532001,3,air_total,13.59,16.54,16.84
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,WALLBERG Walter,2532001,3,turns_total,51.8,53.7,53.5
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,WALLBERG Walter,2532001,3,time_points,17.03,17.96,18.18
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,WALLBERG Walter,2532001,3,jump_1_degree_diff,0.88,0.88,0.88
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,WALLBERG Walter,2532001,3,jump_2_degree_diff,0.88,1.05,1.05
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,WALLBERG Walter,2532001,3,jump_1_judge_6_score,7.4,7.8,9.1
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,WALLBERG Walter,2532001,3,jump_1_judge_7_score,7.7,8.7,8.9
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,WALLBERG Walter,2532001,3,jump_2_judge_6_score,7.9,8.9,8.6
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Men's Moguls,WALLBERG Walter,2532001,3,jump_2_judge_7_score,7.9,8.8,8.4
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,LAFFONT Perrine,2531156,1,run_score,83.93,87.6,87.4
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,LAFFONT Perrine,2531156,1,air_total,14.21,15.05,15.77
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,LAFFONT Perrine,2531156,1,turns_total,50.8,53.1,52.4
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,LAFFONT Perrine,2531156,1,time_points,18.92,19.45,19.23
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,LAFFONT Perrine,2531156,1,jump_1_degree_diff,0.92,0.92,0.92
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,LAFFONT Perrine,2531156,1,jump_2_degree_diff,0.98,0.98,0.98
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,LAFFONT Perrine,2531156,1,jump_1_judge_6_score,7.1,7.7,8.1
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,LAFFONT Perrine,2531156,1,jump_1_judge_7_score,7.2,7.9,8.1
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,LAFFONT Perrine,2531156,1,jump_2_judge_6_score,7.9,8.3,8.6
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,LAFFONT Perrine,2531156,1,jump_2_judge_7_score,7.7,7.8,8.4
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,KAUF Jaelin,2529064,2,run_score,79.73,81.9,83.56
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,KAUF Jaelin,2529064,2,air_total,11.74,12.66,13.93
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,KAUF Jaelin,2529064,2,turns_total,48.9,49.3,49.8
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,KAUF Jaelin,2529064,2,time_points,19.09,19.94,19.83
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_degree_diff,0.92,0.92,0.92
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_degree_diff,0.81,0.81,0.81
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_judge_6_score,6.9,7.8,8.1
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,KAUF Jaelin,2529064,2,jump_1_judge_7_score,7.3,7.6,8.4
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_judge_6_score,6.4,7.2,7.8
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,KAUF Jaelin,2529064,2,jump_2_judge_7_score,6.5,6.6,7.9
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,CARROLL Avital,2529074,3,run_score,72.47,79.32,80.19
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,CARROLL Avital,2529074,3,air_total,12.78,16.75,15.25
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,CARROLL Avital,2529074,3,turns_total,41.4,43.8,45.8
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,CARROLL Avital,2529074,3,time_points,18.29,18.77,19.14
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,CARROLL Avital,2529074,3,jump_1_degree_diff,0.81,1.11,1.11
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,CARROLL Avital,2529074,3,jump_2_degree_diff,0.92,0.92,0.92
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,CARROLL Avital,2529074,3,jump_1_judge_6_score,7.2,8.2,6.8
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,CARROLL Avital,2529074,3,jump_1_judge_7_score,7.0,8.4,7.2
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,CARROLL Avital,2529074,3,jump_2_judge_6_score,7.8,8.4,7.9
"FIS SNOWBOARD, FREESTYLE AND FREESKI WORLD CHAMPIONSHIPS 2023",2023-02-25,BAKURIANI (GEO),Women's Moguls,CARROLL Avital,2529074,3,jump_2_judge_7_score,7.5,8.0,8.4
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,HORISHIMA Ikuma,2529645,1,run_score,,85.47,89.03
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,HORISHIMA Ikuma,2529645,1,air_total,,17.58,19.18
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,HORISHIMA Ikuma,2529645,1,turns_total,,51.1,52.2
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,HORISHIMA Ikuma,2529645,1,time_points,,16.79,17.65
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_1_degree_diff,,1.05,1.05
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_2_degree_diff,,1.05,1.22
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_1_judge_6_score,,7.9,8.7
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_1_judge_7_score,,7.9,8.8
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_2_judge_6_score,,8.7,8.5
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,HORISHIMA Ikuma,2529645,1,jump_2_judge_7_score,,9.0,9.0
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,KINGSBURY Mikael,2484937,2,run_score,,82.53,82.68
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,KINGSBURY Mikael,2484937,2,air_total,,16.08,16.22
"FIS Snowboard, Freestyle and Freeski World Championships 2025",2025-03-19,ST. MORITZ / ENGADIN (SUI),Men's Moguls,KINGSBURY Mikael,2484937,2,turns_total,,49.5,49.1
